,age,workclass,education,matrial,occupation,relationship,race,sex,work-per-week,country,salary
4755,32,5,9,2,2,0,4,1,40,38,0
4756,37,0,15,2,6,0,4,1,40,38,0
4757,31,3,11,4,2,2,4,1,40,38,1
4758,76,3,0,6,11,2,2,0,12,38,0
4759,54,3,9,0,11,5,2,0,60,38,0
4760,32,0,9,2,9,0,4,1,40,38,1
4761,31,3,15,4,0,5,4,0,52,38,0
4762,31,0,9,0,10,5,4,1,50,38,1
4763,65,5,14,0,9,5,4,1,40,38,0
4764,30,3,11,2,6,0,4,1,60,20,1
4765,63,8,11,2,14,0,4,1,40,38,0
4766,21,3,15,4,9,1,4,0,10,38,0
4767,40,0,12,2,12,0,1,1,40,29,1
4768,26,6,15,4,2,5,4,0,40,38,0
4769,18,3,1,4,7,1,4,0,8,38,0
4770,34,1,11,2,7,0,4,1,50,38,0
4771,66,1,15,0,7,4,4,0,40,41,1
4772,44,5,15,4,4,1,4,1,60,38,0
4773,30,3,7,4,12,5,4,0,40,38,0
4774,36,5,9,4,2,1,4,1,40,38,0
4775,31,3,15,2,9,0,4,1,50,38,1
4776,22,3,15,4,11,5,4,1,20,38,0
4777,28,8,5,0,14,1,4,1,84,38,0
4778,23,3,11,4,11,1,1,1,40,38,0
4779,49,3,12,2,3,0,4,1,50,38,1
4780,39,5,9,5,2,1,4,1,35,38,0
4781,67,8,9,2,14,0,4,1,60,38,1
4782,19,3,15,4,5,1,4,1,16,38,0
4783,30,3,7,2,3,0,4,1,50,38,1
4784,25,3,15,4,2,4,1,0,40,0,0
4785,24,3,11,4,13,1,1,1,30,41,0
4786,46,3,11,2,6,0,4,1,40,38,0
4787,37,3,12,2,9,0,4,1,45,38,0
4788,41,0,11,2,7,0,4,1,40,38,0
4789,40,5,15,2,9,0,4,1,20,38,0
4790,44,3,11,0,0,2,4,0,40,38,0
4791,32,3,11,2,6,0,4,1,40,38,0
4792,58,3,11,2,5,0,2,1,20,38,1
4793,48,3,11,2,6,0,4,1,48,38,0
4794,34,3,9,2,3,0,4,1,40,38,0
4795,29,3,8,4,0,1,2,0,40,38,0
4796,46,4,9,2,11,0,4,1,50,38,1
4797,36,1,11,4,13,5,1,1,40,38,0
4798,59,1,9,4,0,5,4,1,38,38,0
4799,29,3,2,2,13,0,4,1,40,25,0
4800,50,8,12,4,14,5,4,1,40,38,0
4801,25,3,11,2,6,0,4,1,40,38,0
4802,27,3,7,4,7,5,1,0,35,29,0
4803,48,3,11,2,4,0,4,1,70,38,0
4804,51,0,10,4,9,5,4,0,70,38,1
4805,36,3,11,0,13,5,4,1,45,38,1
4806,42,1,1,0,11,2,4,1,50,32,1
4807,49,6,9,2,0,0,4,1,40,38,1
4808,33,3,15,4,12,1,4,1,20,38,0
4809,40,3,9,0,11,5,4,1,60,38,1
4810,26,3,9,4,9,5,4,0,40,38,0
4811,69,8,11,0,14,5,4,0,40,38,1
4812,59,3,11,2,6,0,4,1,30,21,0
4813,30,3,11,4,0,1,4,0,40,38,0
4814,31,1,7,2,0,3,4,0,35,38,0
4815,30,3,9,2,3,0,4,1,50,38,1
4816,27,3,9,4,3,5,4,0,40,38,0
4817,20,8,15,4,14,1,4,0,16,38,0
4818,56,3,7,0,0,2,4,0,40,38,0
4819,24,3,11,2,6,0,4,1,40,38,0
4820,47,3,9,0,11,2,4,0,50,38,0
4821,51,3,9,4,9,5,2,1,35,38,0
4822,34,3,11,2,2,0,4,1,45,38,0
4823,47,3,11,0,7,2,2,1,9,38,0
4824,47,3,15,2,0,0,4,1,44,38,1
4825,20,3,15,4,0,2,1,0,40,39,0
4826,34,4,11,2,2,0,4,1,54,41,1
4827,31,3,1,0,7,5,4,0,40,38,0
4828,42,3,8,0,7,2,4,0,32,38,0
4829,52,3,4,3,2,4,4,1,40,25,0
4830,56,3,11,6,0,5,4,0,40,38,0
4831,53,3,11,2,2,0,4,1,40,38,1
4832,26,3,15,2,11,0,4,1,50,38,1
4833,81,3,15,0,0,5,4,0,20,38,0
4834,28,8,0,4,14,2,2,0,40,38,0
4835,57,0,15,0,9,5,4,1,48,38,1
4836,34,3,11,4,0,5,4,0,40,38,0
4837,31,8,0,2,14,0,4,1,40,38,0
4838,24,3,8,4,12,2,2,0,40,38,0
4839,20,3,11,4,7,2,4,1,40,38,0
4840,68,0,15,0,0,4,2,0,40,38,0
4841,60,3,11,5,11,5,4,0,32,38,0
4842,37,0,15,2,2,0,4,1,40,38,0
4843,25,3,5,4,5,2,4,1,40,38,0
4844,36,0,11,2,0,0,4,1,40,38,0
4845,45,3,7,2,2,0,4,1,40,38,0
4846,34,3,15,2,3,0,4,1,60,38,1
4847,31,3,9,5,3,5,4,0,70,38,0
4848,47,5,9,2,4,0,4,1,60,38,0
4849,60,5,11,2,2,0,4,1,42,38,1
4850,75,3,9,2,3,0,4,1,24,38,0
4851,43,1,15,2,10,0,4,1,40,38,0
4852,18,3,11,4,5,1,4,1,40,38,0
4853,25,3,9,4,12,5,1,0,40,29,0
4854,20,3,11,4,0,1,4,0,40,38,0
4855,32,3,11,4,11,5,4,0,50,38,0
4856,57,4,9,2,3,0,4,1,20,38,0
4857,43,3,15,2,13,0,4,1,60,38,1
4858,18,5,11,4,4,4,4,1,40,38,0
4859,41,1,9,5,9,2,2,0,40,38,0
4860,48,3,11,4,6,4,4,1,40,5,0
4861,35,3,11,2,13,0,4,1,90,38,1
4862,41,6,8,2,3,0,4,1,40,38,0
4863,23,3,11,4,2,1,2,0,20,38,0
4864,32,6,9,2,10,0,4,1,45,38,1
4865,33,3,11,4,2,1,4,1,40,7,0
4866,58,3,11,2,6,0,4,1,40,38,0
4867,22,3,15,4,11,4,4,1,65,38,0
4868,33,3,15,0,7,5,4,0,50,38,0
4869,42,5,14,2,9,0,4,1,38,38,1
4870,25,3,11,4,0,1,4,0,40,38,0
4871,39,3,11,2,9,0,4,1,50,38,1
4872,35,3,9,2,11,0,4,1,45,38,1
4873,50,3,15,2,0,3,4,0,38,38,1
4874,49,1,12,2,3,0,4,1,50,38,1
4875,25,1,9,4,9,1,4,1,40,38,0
4876,47,0,15,0,0,2,2,0,40,38,0
4877,46,3,15,2,3,3,4,0,40,38,1
4878,42,6,7,0,9,5,2,1,40,38,0
4879,37,3,1,4,13,5,4,1,60,38,1
4880,25,3,9,4,2,5,4,1,40,25,0
4881,29,3,0,2,2,0,4,1,40,38,0
4882,26,3,15,4,11,5,4,1,45,38,0
4883,26,8,15,4,14,2,4,0,40,38,0
4884,45,4,9,2,3,0,4,1,40,38,1
4885,34,3,11,5,3,2,4,0,30,38,0
4886,33,0,7,4,0,2,2,0,40,38,0
4887,43,3,9,2,3,0,4,1,40,38,1
4888,28,3,11,2,2,0,4,1,45,38,0
4889,51,5,15,2,4,0,4,1,75,38,0
4890,21,3,15,4,7,5,4,0,35,38,0
4891,23,3,7,4,7,1,4,0,35,38,0
4892,30,3,11,4,12,5,4,0,40,38,0
4893,46,3,12,2,3,0,4,1,45,38,1
4894,38,4,11,4,4,5,4,1,50,38,0
4895,20,3,11,4,11,5,4,1,40,38,0
4896,36,3,9,2,9,0,4,1,50,38,1
4897,37,5,14,2,9,0,4,1,50,38,1
4898,44,1,12,4,9,5,4,1,42,38,0
4899,33,3,11,2,2,0,4,1,40,38,1
4900,45,1,9,4,3,5,4,1,40,38,0
4901,47,3,15,2,2,0,4,1,40,38,0
4902,54,3,11,2,2,0,1,1,40,38,1
4903,17,3,0,4,7,1,4,1,30,38,0
4904,43,3,11,2,3,3,4,0,36,31,1
4905,45,3,9,6,9,5,4,0,50,38,1
4906,37,3,15,4,0,5,4,0,40,38,0
4907,44,1,8,2,2,0,4,1,40,38,1
4908,55,1,12,6,9,2,4,0,50,38,0
4909,41,3,11,2,6,0,4,1,48,38,0
4910,23,3,9,4,0,1,4,0,40,38,0
4911,38,3,15,4,0,1,2,0,40,38,0
4912,23,3,9,4,5,4,4,0,40,4,0
4913,35,3,11,2,2,0,4,1,40,38,1
4914,18,3,1,4,3,1,4,1,20,38,0
4915,47,3,8,2,7,0,4,1,40,38,0
4916,25,3,15,4,9,5,4,0,8,38,0
4917,41,5,11,2,3,0,4,1,50,38,0
4918,23,3,15,4,0,4,1,0,24,39,0
4919,41,3,11,2,0,3,4,0,40,38,0
4920,26,3,15,2,3,0,4,1,50,38,0
4921,30,1,15,4,0,5,4,1,40,38,0
4922,42,3,15,2,11,0,4,1,40,38,1
4923,35,3,11,0,3,2,4,0,40,38,0
4924,28,8,9,4,14,5,4,1,18,38,0
4925,29,3,15,5,12,2,4,0,40,38,0
4926,21,3,15,3,0,1,4,0,15,38,0
4927,48,6,12,0,9,5,4,1,40,38,1
4928,44,5,11,0,13,2,4,1,60,38,0
4929,34,1,6,4,7,1,4,1,40,38,0
4930,19,3,11,4,7,1,4,0,25,38,0
4931,32,3,15,0,2,1,4,1,40,38,1
4932,31,6,7,5,7,2,2,0,40,38,0
4933,25,3,11,2,5,0,4,1,40,38,0
4934,47,0,11,2,0,0,2,1,40,38,1
4935,46,0,1,6,0,5,4,0,40,38,0
4936,18,3,2,4,0,1,4,1,40,38,0
4937,31,3,15,2,0,3,4,0,20,38,0
4938,28,6,11,2,0,1,4,0,40,38,0
4939,38,3,11,2,6,0,4,1,48,38,1
4940,33,4,11,2,2,0,4,1,40,38,1
4941,17,8,0,4,14,1,4,0,15,38,0
4942,41,3,8,2,3,0,4,1,40,38,1
4943,46,3,15,2,11,0,4,1,40,38,1
4944,38,1,15,2,9,0,4,1,44,38,0
4945,24,3,9,4,11,5,4,1,60,38,0
4946,49,3,11,2,6,0,4,1,40,38,1
4947,60,0,15,0,9,5,0,0,40,38,0
4948,44,3,9,2,11,0,4,1,60,38,1
4949,63,4,8,2,3,0,4,1,40,38,1
4950,40,3,11,2,11,0,4,1,60,38,1
4951,45,4,15,2,3,0,4,1,50,38,1
4952,49,3,15,2,0,0,4,1,50,38,1
4953,36,3,11,0,11,5,4,0,40,38,0
4954,65,1,11,2,7,0,4,1,8,38,0
4955,41,3,9,6,3,2,4,1,20,38,0
4956,25,3,12,5,7,1,4,0,40,38,0
4957,20,8,15,4,14,1,4,0,35,38,0
4958,60,3,8,6,0,5,4,1,40,38,0
4959,17,1,1,4,9,1,4,0,20,32,0
4960,28,3,7,2,3,3,4,0,16,38,1
4961,31,3,7,4,2,1,3,1,50,38,0
4962,47,3,12,4,9,5,4,0,35,38,0
4963,45,5,15,2,13,0,4,1,45,38,0
4964,51,3,9,4,9,5,4,1,40,38,0
4965,23,3,11,4,6,1,2,1,40,38,0
4966,44,5,12,2,3,3,4,0,60,38,1
4967,34,3,11,4,3,4,4,1,50,38,0
4968,19,3,15,4,9,1,4,1,10,38,0
4969,51,8,11,2,14,0,4,1,40,38,1
4970,46,6,11,2,13,0,4,1,40,38,0
4971,30,3,10,2,9,0,1,1,40,2,1
4972,37,3,0,2,4,0,4,1,35,25,0
4973,56,3,14,2,9,0,4,1,45,38,1
4974,29,3,11,2,0,0,4,1,45,38,0
4975,46,5,12,2,2,0,4,1,50,38,1
4976,55,3,11,2,2,0,4,1,40,38,0
4977,45,3,9,0,11,5,4,1,48,38,1
4978,34,3,11,3,5,5,4,1,40,12,0
4979,45,8,6,5,14,1,2,1,40,38,0
4980,41,3,9,4,0,5,4,1,40,38,0
4981,22,8,15,4,14,1,4,1,20,38,0
4982,34,3,14,2,9,0,4,1,50,38,1
4983,27,3,11,4,2,1,2,1,40,38,0
4984,29,3,15,4,5,2,2,1,37,38,0
4985,19,0,2,4,7,1,4,0,30,38,0
4986,47,1,9,2,9,0,4,1,40,38,0
4987,43,4,15,2,3,0,4,1,50,38,1
4988,52,3,8,5,3,2,2,0,60,38,0
4989,33,5,7,0,11,5,4,1,60,38,0
4990,29,3,6,2,13,0,4,1,40,38,0
4991,23,3,11,2,5,0,4,1,40,38,0
4992,23,3,15,4,3,5,4,1,40,38,0
4993,39,3,9,2,3,0,4,1,60,38,0
4994,43,3,4,4,6,2,4,0,40,25,0
4995,31,3,11,2,2,0,4,1,40,38,1
4996,47,4,11,2,2,0,4,1,40,38,1
4997,26,3,11,4,0,5,4,1,60,38,0
4998,58,1,15,4,9,5,4,0,55,38,0
4999,47,4,14,0,9,5,4,1,50,38,1
5000,55,3,9,4,12,4,4,0,38,38,0
5001,26,3,11,2,3,3,4,0,40,38,0
5002,28,3,11,4,6,2,4,0,40,38,0
5003,36,3,11,2,2,0,2,1,40,38,0
5004,40,3,11,2,11,0,4,1,50,38,0
5005,19,3,1,4,7,5,4,1,40,38,0
5006,63,5,9,2,11,0,4,1,40,38,1
5007,42,3,9,2,13,0,4,1,40,38,0
5008,76,3,6,2,10,0,4,1,13,38,0
5009,23,6,8,4,12,5,4,0,40,38,0
5010,38,5,4,4,13,5,4,1,40,38,0
5011,33,6,12,4,9,5,1,1,30,23,0
5012,48,1,12,2,9,0,4,1,40,38,1
5013,56,3,15,0,13,5,4,1,40,38,1
5014,32,3,11,2,6,0,2,1,40,38,0
5015,44,1,15,0,9,2,4,0,25,38,0
5016,27,3,11,0,0,1,2,0,40,38,0
5017,33,0,15,4,3,5,4,1,50,38,0
5018,22,3,4,4,5,5,4,1,40,25,0
5019,18,8,15,4,14,1,4,0,20,38,0
5020,44,3,11,2,2,0,4,1,40,38,0
5021,42,3,11,2,13,0,0,1,60,38,0
5022,34,3,15,4,0,5,4,0,40,38,0
5023,45,0,11,2,0,0,4,1,40,38,0
5024,57,4,11,2,11,0,4,1,40,4,0
5025,59,1,9,2,9,0,4,1,40,38,1
5026,33,0,15,2,3,3,2,0,40,38,1
5027,52,3,11,2,4,0,3,1,49,25,0
5028,17,3,2,4,11,1,4,0,15,38,0
5029,29,3,11,4,7,1,4,1,30,1,0
5030,63,5,9,2,11,0,4,1,30,38,1
5031,20,3,15,4,5,5,4,1,24,38,0
5032,42,4,14,2,9,0,4,1,50,38,1
5033,50,5,11,2,4,0,4,1,50,38,0
5034,55,3,11,2,8,3,4,0,30,38,0
5035,27,3,7,2,0,3,2,0,25,38,0
5036,28,3,9,2,3,0,4,1,45,38,0
5037,55,3,8,2,6,0,4,1,45,38,0
5038,44,0,15,2,2,0,4,1,40,38,0
5039,53,6,15,4,10,5,4,0,40,38,0
5040,23,3,11,2,2,0,4,1,40,38,0
5041,25,3,11,0,0,5,4,0,40,38,0
5042,44,6,9,0,9,5,4,0,40,38,0
5043,55,3,12,2,3,0,4,1,40,38,1
5044,48,5,15,2,9,0,4,1,35,38,1
5045,46,3,11,2,2,0,4,1,40,38,0
5046,26,3,15,4,13,5,4,1,40,38,0
5047,30,3,5,5,4,5,4,1,45,25,0
5048,32,3,12,2,9,0,4,1,40,38,1
5049,52,3,11,2,3,0,4,1,48,38,0
5050,52,3,11,2,11,0,4,1,50,38,1
5051,39,3,11,5,11,5,4,0,47,38,0
5052,57,1,9,2,9,0,4,1,40,38,1
5053,21,3,11,4,2,1,4,1,40,38,0
5054,22,6,15,4,7,1,4,1,10,38,0
5055,26,3,15,2,6,0,4,1,40,38,0
5056,26,6,15,2,7,0,4,1,40,38,0
5057,44,3,8,2,3,0,2,1,40,38,1
5058,42,3,15,0,0,5,4,0,30,38,0
5059,40,3,15,2,13,0,4,1,43,38,0
5060,22,3,1,4,2,1,4,1,45,38,0
5061,62,3,11,2,2,0,4,1,45,38,1
5062,44,3,15,2,2,0,4,1,40,38,0
5063,18,8,15,4,14,1,4,0,40,38,0
5064,33,5,3,3,2,5,4,1,40,25,0
5065,45,3,11,2,3,0,4,1,50,38,0
5066,18,3,1,2,5,1,4,1,40,38,0
5067,32,1,15,4,2,5,4,1,40,38,0
5068,33,3,10,4,9,5,4,0,60,38,1
5069,20,3,15,4,9,1,4,1,15,38,0
5070,68,5,11,2,4,0,4,1,20,38,0
5071,61,3,5,2,11,0,4,1,50,38,1
5072,48,3,10,2,9,0,4,1,40,38,1
5073,45,3,11,2,11,0,4,1,40,38,0
5074,36,5,11,2,11,3,4,0,40,38,1
5075,32,0,11,4,7,1,2,0,32,38,0
5076,35,3,9,0,7,5,4,0,40,38,0
5077,39,3,11,2,2,0,4,1,40,38,0
5078,53,3,5,2,6,0,4,1,40,38,0
5079,30,3,15,5,11,2,2,0,16,38,0
5080,37,3,11,4,13,4,1,1,40,41,0
5081,40,3,9,0,10,5,4,1,45,38,0
5082,25,3,15,4,0,5,2,0,40,22,0
5083,41,3,11,4,11,5,2,0,60,38,0
5084,52,5,11,2,4,0,4,1,98,38,1
5085,33,3,11,2,2,0,4,1,40,38,0
5086,28,3,11,4,2,1,4,1,40,38,0
5087,25,5,11,2,2,0,4,1,40,38,1
5088,53,3,15,2,11,0,4,1,55,38,0
5089,44,3,3,4,7,1,4,1,10,38,0
5090,35,3,11,0,3,2,4,0,40,38,0
5091,38,3,15,0,2,1,4,1,58,30,0
5092,34,3,11,2,6,0,4,1,40,38,0
5093,33,3,11,0,6,5,4,0,40,38,0
5094,24,6,15,2,0,3,4,0,45,38,0
5095,65,1,11,6,7,2,2,0,25,38,0
5096,29,3,7,2,11,0,4,1,60,38,0
5097,39,4,14,2,9,0,4,1,65,38,1
5098,46,1,15,2,10,0,4,1,40,38,1
5099,37,3,5,2,4,0,4,1,60,38,0
5100,47,6,12,2,3,0,4,1,47,38,1
5101,62,3,15,2,7,0,4,1,40,38,0
5102,54,5,11,2,11,0,4,1,60,38,0
5103,90,3,15,4,7,5,1,1,35,38,0
5104,33,3,7,3,2,5,4,1,20,38,0
5105,57,3,15,2,3,0,4,1,45,38,0
5106,25,3,7,4,2,1,4,1,40,38,0
5107,44,4,15,2,11,0,4,1,50,38,1
5108,52,3,9,3,7,5,4,1,50,38,0
5109,21,3,15,4,6,1,4,1,40,38,0
5110,31,3,11,4,7,2,2,1,18,38,0
5111,39,3,12,2,13,0,4,1,40,30,0
5112,59,0,11,6,6,2,4,0,40,38,0
5113,29,5,11,2,3,0,4,1,55,38,0
5114,49,3,5,4,9,4,2,1,45,38,0
5115,34,3,6,2,2,0,4,1,40,38,0
5116,22,3,9,4,11,5,4,1,40,38,0
5117,32,3,9,2,11,0,3,1,40,32,0
5118,39,6,11,0,7,2,2,0,40,38,0
5119,46,3,12,2,9,0,4,1,60,38,0
5120,50,3,11,2,2,0,4,1,40,38,1
5121,34,3,11,4,7,5,4,1,40,38,0
5122,28,1,12,2,9,3,4,0,55,38,0
5123,18,3,2,4,11,1,4,0,24,38,0
5124,20,3,11,4,11,5,4,1,30,38,0
5125,20,3,11,4,6,4,4,0,40,38,0
5126,55,6,8,6,3,5,0,0,38,38,0
5127,22,3,15,4,11,1,2,0,40,38,0
5128,60,5,12,2,3,0,4,1,40,38,0
5129,40,3,0,0,2,5,4,1,50,38,0
5130,47,6,15,2,0,3,4,0,30,38,0
5131,23,3,9,4,3,5,4,0,35,1,0
5132,57,1,11,6,13,5,4,0,40,38,0
5133,52,3,1,2,7,0,4,1,40,38,0
5134,42,3,5,6,2,2,4,1,40,38,0
5135,25,3,7,4,5,1,4,1,20,38,0
5136,49,4,11,2,0,3,4,0,40,38,1
5137,41,0,15,4,10,1,4,1,40,38,0
5138,40,6,8,2,7,0,2,1,30,38,0
5139,38,3,9,2,3,0,4,1,55,38,1
5140,58,3,11,4,13,1,4,1,40,1,0
5141,26,3,9,4,7,5,2,0,35,38,0
5142,57,3,0,0,0,4,4,0,70,10,0
5143,28,3,11,2,11,0,4,1,60,38,0
5144,42,3,11,5,11,2,4,0,40,38,0
5145,28,3,15,4,3,5,4,1,55,38,0
5146,17,8,6,4,14,1,2,1,40,38,0
5147,39,5,6,2,2,0,4,1,40,38,0
5148,28,3,11,2,6,0,2,1,40,38,0
5149,42,3,11,2,6,0,4,1,48,38,1
5150,51,5,15,0,11,2,4,0,50,38,0
5151,27,3,15,4,0,5,4,0,39,38,0
5152,41,3,11,0,0,2,4,0,43,38,0
5153,28,3,9,2,2,0,4,1,40,38,0
5154,54,5,15,0,4,2,4,0,30,38,1
5155,73,8,11,6,14,5,4,0,8,38,0
5156,49,3,11,2,0,3,4,0,30,38,0
5157,47,3,12,2,3,0,4,1,40,38,1
5158,27,3,15,2,2,0,4,1,49,38,0
5159,42,1,9,2,9,3,4,0,45,38,1
5160,32,3,11,2,0,3,2,0,40,38,0
5161,32,1,11,2,7,0,4,1,41,38,0
5162,27,3,12,4,11,1,4,1,40,38,0
5163,29,3,11,2,2,0,4,1,40,38,1
5164,22,3,8,4,9,5,4,1,30,38,0
5165,41,0,11,2,0,0,4,1,40,38,1
5166,49,1,15,2,5,0,4,1,40,38,1
5167,58,5,11,2,4,0,4,1,50,38,0
5168,41,5,11,2,4,0,4,1,40,38,1
5169,26,3,6,2,2,0,4,1,35,38,0
5170,21,3,11,4,11,5,4,1,55,38,0
5171,32,8,11,2,14,3,4,0,2,38,1
5172,37,3,9,2,3,0,4,1,50,38,1
5173,23,3,9,4,11,1,4,1,20,38,0
5174,42,5,15,2,3,0,4,1,40,38,1
5175,25,3,11,2,11,1,4,1,26,38,1
5176,67,3,15,0,0,5,4,0,40,38,0
5177,41,1,11,0,13,5,2,0,38,38,0
5178,49,1,12,2,9,3,4,0,50,38,1
5179,36,3,9,0,9,2,4,0,45,41,0
5180,18,3,1,4,2,1,4,1,35,38,0
5181,25,3,4,2,5,1,4,1,40,38,0
5182,43,6,14,0,9,5,4,1,50,38,0
5183,38,3,10,2,3,3,4,0,36,38,1
5184,21,3,15,4,11,1,4,1,20,41,0
5185,65,5,9,2,11,0,4,1,15,38,0
5186,66,3,8,6,9,5,4,0,35,38,0
5187,33,3,1,4,13,5,2,1,60,38,0
5188,51,3,11,2,0,3,2,0,38,38,0
5189,27,4,11,2,2,0,4,1,40,38,0
5190,17,3,2,4,7,1,4,0,16,38,0
5191,32,3,9,2,3,0,4,1,45,38,1
5192,61,8,11,6,14,5,4,0,36,38,0
5193,38,3,11,2,6,0,4,1,40,4,1
5194,43,1,15,0,0,2,4,0,40,38,0
5195,40,6,10,2,9,0,1,1,40,35,1
5196,63,3,9,2,11,0,4,1,35,38,0
5197,76,8,15,2,14,0,4,1,20,38,1
5198,42,3,7,0,0,2,4,0,40,38,0
5199,43,0,9,4,3,5,4,1,40,38,1
5200,76,5,12,2,9,0,4,1,30,41,1
5201,41,1,14,2,9,0,4,1,45,38,1
5202,17,3,0,4,9,1,4,1,20,38,0
5203,30,5,11,4,2,5,4,1,40,38,0
5204,30,3,9,4,9,5,4,1,50,19,0
5205,22,3,15,4,7,5,4,1,25,38,0
5206,53,8,9,0,14,4,3,0,20,38,0
5207,28,3,11,4,7,2,2,0,52,38,0
5208,25,8,8,4,14,1,4,0,40,38,0
5209,24,3,15,4,11,4,2,0,40,38,0
5210,47,3,0,2,6,0,4,1,40,38,1
5211,34,5,8,4,4,5,4,1,50,38,0
5212,26,3,15,4,11,4,4,0,20,38,0
5213,63,8,9,6,14,5,0,0,56,38,0
5214,25,3,8,2,3,0,4,1,75,38,0
5215,28,3,9,4,11,5,4,1,45,38,0
5216,36,3,11,4,2,5,4,0,40,38,0
5217,24,3,9,4,3,5,4,1,40,38,0
5218,51,4,9,2,3,3,1,0,35,35,0
5219,44,3,9,2,9,0,4,1,50,38,1
5220,18,3,2,4,0,1,4,1,12,38,0
5221,54,0,15,2,9,0,4,1,40,38,1
5222,61,3,15,0,0,5,4,0,40,38,0
5223,51,3,9,2,3,0,4,1,45,38,1
5224,43,3,5,2,6,0,4,1,40,38,0
5225,51,3,11,2,2,0,4,1,40,38,0
5226,50,1,11,2,3,3,2,0,40,38,1
5227,27,8,11,4,14,5,4,0,25,38,0
5228,24,3,15,2,5,0,4,1,30,38,0
5229,20,6,15,2,7,0,4,1,20,38,0
5230,52,3,9,0,3,5,4,1,40,38,1
5231,57,1,5,0,7,5,4,1,40,38,0
5232,49,4,15,2,11,0,4,1,60,38,0
5233,42,4,9,2,0,3,4,0,35,41,0
5234,22,3,1,4,11,5,4,0,40,38,0
5235,38,3,15,2,12,0,4,1,40,38,1
5236,21,3,15,4,11,1,4,0,20,38,0
5237,39,0,9,2,10,0,4,1,60,38,1
5238,52,5,15,4,9,1,4,0,35,38,0
5239,25,3,7,4,12,1,4,0,40,38,0
5240,50,3,15,3,7,5,4,0,40,4,0
5241,35,6,15,2,3,0,4,1,80,38,0
5242,50,3,8,5,9,2,4,0,40,38,0
5243,58,3,11,2,2,0,4,1,25,38,0
5244,48,0,9,0,3,5,4,1,45,38,0
5245,30,3,15,0,0,5,4,0,35,1,0
5246,18,3,1,4,5,1,4,1,12,38,0
5247,29,5,11,2,2,0,4,1,40,38,0
5248,52,5,15,2,11,0,4,1,45,38,0
5249,63,3,11,2,11,0,4,1,40,38,0
5250,36,1,12,2,9,3,4,0,40,38,1
5251,24,3,15,4,6,1,4,0,42,38,0
5252,30,1,7,4,10,5,2,1,40,38,0
5253,23,3,11,2,6,0,3,1,40,25,0
5254,35,8,11,0,14,2,4,0,20,38,0
5255,21,3,9,4,7,1,4,0,20,38,0
5256,28,3,15,4,2,5,4,1,43,25,0
5257,20,3,11,4,0,1,4,1,40,38,0
5258,18,3,1,4,7,1,4,1,20,33,0
5259,21,3,15,4,0,1,4,0,15,38,0
5260,27,3,11,4,2,5,4,1,40,38,0
5261,42,3,15,0,12,5,4,0,40,38,0
5262,21,3,15,4,7,1,4,0,30,38,0
5263,51,3,15,2,11,0,4,1,40,38,1
5264,27,0,9,4,0,5,4,0,40,38,0
5265,23,5,11,4,13,1,4,1,40,38,0
5266,57,3,15,2,11,0,4,1,40,38,1
5267,22,6,9,4,9,1,4,0,12,38,0
5268,59,3,6,2,13,0,4,1,60,38,1
5269,38,3,11,0,13,5,4,1,40,38,0
5270,20,3,11,4,13,4,4,1,40,38,0
5271,90,3,6,4,0,5,4,0,40,38,0
5272,35,3,8,2,11,0,4,1,40,38,0
5273,50,3,11,2,10,0,4,1,38,38,1
5274,45,3,10,2,9,0,4,1,50,38,1
5275,44,3,12,2,3,0,4,1,50,38,1
5276,23,3,7,4,9,1,4,1,40,38,0
5277,34,3,1,2,5,0,4,1,40,25,0
5278,23,4,9,0,11,5,4,0,43,38,0
5279,39,6,15,2,10,0,4,1,40,38,0
5280,19,3,15,4,5,5,4,1,55,38,0
5281,54,3,15,2,3,0,4,1,40,38,1
5282,40,3,12,0,9,5,4,1,43,38,0
5283,44,3,15,4,11,1,4,1,50,38,0
5284,31,4,15,2,0,3,4,0,20,38,1
5285,25,3,6,5,5,4,4,1,40,7,0
5286,33,3,9,2,3,3,4,0,32,38,1
5287,32,3,11,4,13,5,4,1,60,38,0
5288,36,3,0,2,6,0,4,1,40,38,0
5289,47,5,15,2,9,0,3,1,55,38,1
5290,80,3,12,6,9,5,4,0,10,38,0
5291,21,3,15,4,11,1,4,0,8,38,0
5292,35,5,15,2,4,0,4,1,60,38,0
5293,77,8,12,0,14,5,4,1,45,38,0
5294,30,3,11,2,13,0,4,1,40,38,0
5295,35,8,11,2,14,0,4,1,40,38,0
5296,49,3,5,2,5,0,4,1,40,38,0
5297,33,3,11,2,0,3,4,0,25,38,0
5298,53,5,15,2,4,0,4,1,45,38,0
5299,41,3,11,0,5,2,4,1,55,38,0
5300,57,3,9,2,6,0,4,1,40,30,1
5301,21,8,15,4,14,1,4,0,25,38,0
5302,19,3,15,4,7,1,4,0,40,38,0
5303,28,3,9,4,3,1,4,0,45,38,0
5304,42,0,12,0,0,5,4,1,60,38,0
5305,29,5,15,2,4,0,4,1,55,38,0
5306,38,8,8,5,14,2,4,0,25,38,0
5307,26,3,15,4,7,1,4,1,20,38,0
5308,41,3,15,4,2,2,4,1,60,41,1
5309,40,3,15,0,3,5,4,0,40,38,0
5310,36,5,10,4,9,5,4,1,40,38,1
5311,28,3,11,2,3,0,4,1,40,38,0
5312,25,5,9,4,0,5,2,0,20,38,0
